2015-06-08 10:33:53.000+0000,0,-0.8799723387,0.3915446103,-0.0390489362,-77.68
2015-06-08 10:34:56.000+0000,110,-0.9601087570,0.2127848268,0.0115804039,-89.19
2015-06-08 10:36:00.000+0000,114,-0.9713622928,0.1568929106,0.0503933392,-86.08
2015-06-08 10:36:53.000+0000,101,-0.9665771723,0.1852077842,0.0333441831,-87.90
2015-06-08 10:37:57.000+0000,105,-0.9637912512,0.1950303763,0.0026123046,-89.53
2015-06-08 10:39:19.000+0000,101,-0.9700439572,0.1803982258,0.0282823350,-87.95
2015-06-08 10:40:02.000+0000,101,-0.9661892653,0.1819010377,0.0230550133,-88.26
2015-06-08 10:40:55.000+0000,110,-0.9555582404,0.2152262330,-0.0222927518,-88.37
2015-06-08 10:42:00.000+0000,110,-0.9586859941,0.2202311158,-0.0240885410,-88.16
2015-06-08 10:42:53.000+0000,105,-0.9578396082,0.2183783650,-0.0364067927,-87.57
2015-06-08 10:44:19.000+0000,110,-0.9613416791,0.2117133290,-0.0079318574,-89.22
2015-06-08 10:45:02.000+0000,110,-0.9654703736,0.1992838532,-0.0086480035,-89.33
2015-06-08 10:45:55.000+0000,84,-0.9706380367,0.1685953736,0.0464816615,-86.71
2015-06-08 10:47:00.000+0000,105,-0.9712890387,0.1807318777,0.0262152776,-88.05
2015-06-08 10:47:53.000+0000,101,-0.9642930627,0.1803846508,0.0316460505,-87.83
2015-06-08 10:49:19.000+0000,46,-0.9360107183,0.2540445924,-0.0210883245,-86.45
2015-06-08 10:50:02.000+0000,105,-0.9653347731,0.2061414868,-0.0105170356,-89.25
2015-06-08 10:50:55.000+0000,105,-0.9547960162,0.2297254801,-0.0171902124,-88.03
2015-06-08 10:52:00.000+0000,84,-0.9425293207,0.2371473461,-0.0716281459,-85.13
2015-06-08 10:52:53.000+0000,0,-0.9070258141,0.2852512002,-0.0681098104,-83.03
2015-06-08 10:53:52.000+0000,0,-0.9509304762,0.1326199025,0.1960503459,-77.92
2015-06-08 10:54:56.000+0000,0,-0.9587429762,0.1448594779,0.1992621571,-78.05
2015-06-08 10:56:00.000+0000,0,-0.9597032070,0.2240234315,0.0664523691,-86.07
2015-06-08 10:56:53.000+0000,0,-0.9523247480,0.2496934682,0.0810194239,-84.64
2015-06-08 10:57:57.000+0000,0,-0.9566949010,0.2408284545,0.0240044482,-87.44
2015-06-08 10:59:19.000+0000,0,-0.9113579392,-0.0943088084,0.3348524272,-63.50
2015-06-08 11:00:02.000+0000,0,-0.8469021320,-0.0532335080,0.4495334327,-58.49
2015-06-08 11:00:55.000+0000,0,-0.8292399049,-0.2407036722,0.4890082479,-50.24
2015-06-08 11:02:00.000+0000,0,-0.7998508215,-0.2683919370,0.5201388597,-47.30
2015-06-08 11:02:53.000+0000,0,-0.6947401166,-0.3311116397,0.6302707195,-38.03
2015-06-08 11:04:19.000+0000,0,-0.7113932371,-0.3266059160,0.5939236283,-39.88
2015-06-08 11:05:03.000+0000,0,-0.6294623613,-0.3875515461,0.6692436934,-32.61
2015-06-08 11:05:57.000+0000,0,-0.6191894412,-0.3912082314,0.6772216558,-31.87
2015-06-08 11:07:01.000+0000,0,-0.9296902418,-0.0300428607,0.1593478769,-73.28
2015-06-08 11:08:05.000+0000,0,-0.6110541224,-0.4504313171,0.6465522051,-30.52
2015-06-08 11:09:20.000+0000,0,-0.9485595822,0.2281032950,-0.0788845494,-84.99
2015-06-08 11:10:03.000+0000,0,-0.8967176676,0.2280653268,-0.2524495423,-74.44
2015-06-08 11:10:57.000+0000,0,-0.8948649168,0.1177761480,-0.0930392817,-82.55
2015-06-08 11:12:00.000+0000,0,-0.8844835162,0.2591417134,-0.1058322489,-82.00
2015-06-08 11:13:05.000+0000,0,-0.3057644367,0.7394856811,-0.4940266907,-28.64
2015-06-08 11:14:21.000+0000,0,-0.9421766400,0.0197184253,0.3096869588,-69.09
2015-06-08 11:15:04.000+0000,0,-0.9649739861,-0.0288140196,0.2262586802,-71.22
2015-06-08 11:15:58.000+0000,0,-0.9665907025,0.0353027359,0.2158935517,-74.19
2015-06-08 11:17:02.000+0000,0,-0.9339789748,0.0226453990,0.3022460938,-69.41
2015-06-08 11:18:06.000+0000,0,-0.9231581092,0.1014350057,0.1751139313,-78.05
2015-06-08 11:19:20.000+0000,0,-0.4182020426,-0.7103515863,0.5665445924,-15.30
2015-06-08 11:20:03.000+0000,0,-0.3791341186,-0.7624837160,0.5296766758,-12.37
2015-06-08 11:21:07.000+0000,0,-0.3825059533,-0.7789062262,0.5012803674,-12.37
2015-06-08 11:22:01.000+0000,0,-0.3763726056,-0.7694064379,0.5225531459,-12.12
2015-06-08 11:23:05.000+0000,0,-0.3679931760,-0.7751464844,0.5203613043,-11.57
2015-06-08 11:24:20.000+0000,0,-0.3854329288,-0.8187337518,0.4321804345,-12.04
2015-06-08 11:25:03.000+0000,0,-0.4011366069,-0.8409261107,0.3598253131,-12.71
2015-06-08 11:26:07.000+0000,0,-0.4129150510,-0.8959038854,0.2054606080,-12.59
2015-06-08 11:27:01.000+0000,0,-0.4121989012,-0.8960449100,0.2023112029,-12.56
2015-06-08 11:28:05.000+0000,0,-0.4194932580,-0.8781982660,0.2146267295,-13.33
2015-06-08 11:29:20.000+0000,0,-0.2928765118,-0.7893093824,0.5464057326,-7.15
2015-06-08 11:30:03.000+0000,0,-0.2979682088,-0.7900661826,0.5424641967,-7.43
2015-06-08 11:31:07.000+0000,0,-0.3043429852,-0.8075873256,0.5121392012,-7.57
2015-06-08 11:32:01.000+0000,0,-0.3258870542,-0.8770860434,0.3363226950,-8.02
2015-06-08 11:33:05.000+0000,0,-0.3383246660,-0.9315267205,0.1758544892,-7.95
2015-06-08 11:34:21.000+0000,0,-0.3405653238,-0.9302734137,0.1785346121,-8.09
2015-06-08 11:36:08.000+0000,0,-0.3399142921,-0.9310926795,0.1752305776,-8.05
2015-06-08 11:37:01.000+0000,0,-0.3354058266,-0.9332628250,0.1775661856,-7.76
2015-06-08 11:38:05.000+0000,0,-0.2700330913,-0.8859999180,0.3806532025,-4.71
2015-06-08 11:39:19.000+0000,0,-0.2801866233,-0.8772460818,0.4057942629,-5.36
2015-06-08 11:40:02.000+0000,0,-0.2718370259,-0.8584635258,0.4434434772,-5.14
2015-06-08 11:41:06.000+0000,0,-0.2760118246,-0.8684190512,0.4238959551,-5.24
2015-06-08 11:42:00.000+0000,0,-0.2703315020,-0.8686387539,0.4281331301,-4.92
2015-06-08 11:43:04.000+0000,0,-0.2730088830,-0.8753634691,0.4135687947,-4.99
2015-06-08 11:44:19.000+0000,0,-0.2704644203,-0.8871283531,0.3934895694,-4.70
2015-06-08 11:45:02.000+0000,0,-0.2751763165,-0.8846082687,0.3952067196,-4.99
2015-06-08 11:46:06.000+0000,0,-0.2792209089,-0.8787028193,0.4037543535,-5.29
2015-06-08 11:47:00.000+0000,0,-0.3057888448,-0.8889187574,0.3613986671,-6.65
2015-06-08 11:48:04.000+0000,0,-0.3081488609,-0.8919324875,0.3531792462,-6.74
2015-06-08 11:49:19.000+0000,0,-0.3127522767,-0.8995957971,0.3300347328,-6.90
2015-06-08 11:50:02.000+0000,0,-0.3220052123,-0.9017117023,0.3128634989,-7.40
2015-06-08 11:51:06.000+0000,0,-0.3224121034,-0.9007731080,0.3134738505,-7.44
2015-06-08 11:52:00.000+0000,0,-0.3202202618,-0.9011691809,0.3159233928,-7.31
2015-06-08 11:53:04.000+0000,0,-0.3028455973,-0.9093533158,0.3091118634,-6.24
2015-06-08 11:54:20.000+0000,0,-0.3136990070,-0.9068087935,0.3062472939,-6.87
2015-06-08 11:55:03.000+0000,0,-0.3160074949,-0.9080837965,0.3009304404,-6.98
2015-06-08 11:56:08.000+0000,0,-0.3181152344,-0.9119927287,0.2843180299,-7.06
2015-06-08 11:57:01.000+0000,0,-0.3216010332,-0.9106933475,0.2835584879,-7.27
2015-06-08 11:58:05.000+0000,0,-0.3239963055,-0.9120957851,0.2756917179,-7.39
2015-06-08 11:59:19.000+0000,0,-0.3209852576,-0.9173963666,0.2642930746,-7.15
2015-06-08 12:00:02.000+0000,0,-0.3262505531,-0.9178521037,0.2556098104,-7.44
2015-06-08 12:01:06.000+0000,0,-0.3094645143,-0.8817708492,0.3738525510,-6.94
2015-06-08 12:02:11.000+0000,0,-0.3098578453,-0.8784043789,0.3817111552,-7.01
2015-06-08 12:03:04.000+0000,0,-0.3083360493,-0.8812906742,0.3773790002,-6.88
